scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE2_fd2,male,teen_13_17,PC,1,0.49894824088058937,0.5411835651620174,0.013400274040710036,0.8503894174313011,0.8003730417363113,0.13100204595026166,24,20,,0.8503894174313011,False
ABIDE2_fd2,male,teen_13_17,PC,2,0.4162696697441132,0.37583742643514556,-0.0771221554413706,0.16636260996870678,0.13481127840017024,0.2994980672659583,24,20,,0.5822691348904737,False
ABIDE2_fd2,male,teen_13_17,PC,3,0.475189851589865,0.48687518207063807,-0.04209399506425959,0.40000193594783806,0.042078212820862576,0.35397827185267217,24,20,,0.8503894174313011,False
ABIDE2_fd2,male,teen_13_17,PC,4,0.3365166839097844,0.30510627052666717,-0.05317916465638366,0.16202400205910494,0.1820586787707777,0.28439136240463436,24,20,,0.5822691348904737,False
ABIDE2_fd2,male,teen_13_17,PC,5,0.412303863514377,0.4471175689247424,0.00944657668324464,0.8059128234405162,0.57228941229281,0.1940488075531559,24,20,,0.8503894174313011,False
ABIDE2_fd2,male,teen_13_17,PC,6,0.4486697557493338,0.4498874149107002,-0.007069544711090364,0.840407180610811,0.07855584888794716,0.31852933876934786,24,20,,0.8503894174313011,False
ABIDE2_fd2,male,teen_13_17,PC,7,0.5324537982141783,0.5226683793087334,0.02037921587648539,0.599794960532351,0.795232505971123,0.12072392596262327,24,20,,0.8503894174313011,False
ABIDE2_fd2,male,teen_13_17,PC_neg,1,0.01947753814649231,0.021115763026238403,0.020655196773108047,0.39010127607976464,0.6684708075761949,0.1458929043924012,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_neg,2,0.011903081730336692,0.013929553775633655,-0.0025118048984256766,0.8813573227923107,0.038768605508986025,0.3573415543936419,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_neg,3,0.018962223230965358,0.02911836920665064,0.013448124040469548,0.5818042962101311,0.07341384044983504,0.3265034472104258,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_neg,4,0.027271367210673674,0.020420860812384513,-0.00644138751368419,0.775151804051353,0.2933780412098303,0.23231574929672005,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_neg,5,0.028633811720988084,0.0327104226490604,0.01644189442653387,0.5945033279231257,0.8068971972410468,0.11611805206158698,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_neg,6,0.014148200662873514,0.021826854794621348,0.0169960628154915,0.44388959805073236,0.5665470793529913,0.1709818842480979,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_neg,7,0.017812841605347157,0.008462902275940123,0.007213538358698991,0.7042374586293926,0.4832994857776687,0.19238445727687647,24,20,,0.8813573227923107,False
ABIDE2_fd2,male,teen_13_17,PC_pos,1,0.4951884445435774,0.5378376319014418,0.013539538077284502,0.851705808791765,0.7270826736437018,0.14665424199168897,24,20,,0.9936567769237259,False
ABIDE2_fd2,male,teen_13_17,PC_pos,2,0.41334838999123363,0.3748678641545045,-0.07708173784559309,0.1712221758907047,0.1564794422342858,0.28843912829203455,24,20,,0.5992776156174665,False
ABIDE2_fd2,male,teen_13_17,PC_pos,3,0.4713726573059904,0.4812304111760387,-0.04764557719927942,0.36775278031252107,0.06867001374814433,0.32702432820967375,24,20,,0.8580898207292159,False
ABIDE2_fd2,male,teen_13_17,PC_pos,4,0.33101699114774585,0.3020938367627307,-0.05275266002698975,0.16368053635380211,0.18804598619632168,0.2795086414221275,24,20,,0.5992776156174665,False
ABIDE2_fd2,male,teen_13_17,PC_pos,5,0.4024521392502581,0.4349013212883559,-0.000259519008584036,0.9948128246008872,0.6535923051565213,0.17286778058030183,24,20,,0.9948128246008872,False
ABIDE2_fd2,male,teen_13_17,PC_pos,6,0.4459566145753535,0.44840745420766376,-0.007485900484050845,0.8326218986740613,0.0975241469767684,0.30582475537620335,24,20,,0.9936567769237259,False
ABIDE2_fd2,male,teen_13_17,PC_pos,7,0.5298260518195564,0.5199812853794713,0.019130014845325338,0.6221982659451369,0.7695073116144429,0.12661813865705107,24,20,,0.9936567769237259,False
ABIDE2_fd2,male,teen_13_17,strength_neg,1,0.2849911277492841,0.2780791386961937,0.25081905573183605,0.5146432898624682,0.8062742166849877,0.11557202089523422,24,20,,0.9270640609974233,False
ABIDE2_fd2,male,teen_13_17,strength_neg,2,0.24511062560809982,0.2850345386700197,0.0009948011744150623,0.9978120816180618,0.06308355706062108,0.33124306023791406,24,20,,0.9978120816180618,False
ABIDE2_fd2,male,teen_13_17,strength_neg,3,0.4858303060410199,0.5507601465615961,0.24623543220333055,0.6591063501057596,0.20369401598955245,0.2577079899876321,24,20,,0.9270640609974233,False
ABIDE2_fd2,male,teen_13_17,strength_neg,4,0.6461071682190805,0.4590428796004165,-0.25025018678685357,0.7027790406995718,0.18165668296983142,0.2677039530722992,24,20,,0.9270640609974233,False
ABIDE2_fd2,male,teen_13_17,strength_neg,5,0.5535133821328008,0.5382913321966216,0.14728363981404086,0.7946263379977914,0.8644402821077772,0.1007529234765302,24,20,,0.9270640609974233,False
ABIDE2_fd2,male,teen_13_17,strength_neg,6,0.19312063790857792,0.33456648930907246,0.2051549661501622,0.5068322263793597,0.31375152657334493,0.23048324939221376,24,20,,0.9270640609974233,False
