scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE2_fd2,female,teen_13_17,strength_pos,2,21.37968322776613,15.401650910305255,-9.696817180147562,0.09419356184319323,0.5373950612784587,0.330617135664511,7,10,,0.2612612220241477,False
ABIDE2_fd2,female,teen_13_17,strength_pos,3,7.016237585790573,8.770959501796298,1.1724636247233775,0.7204735437194649,0.8194467490341537,0.15522686106503614,7,10,,0.8405524676727091,False
ABIDE2_fd2,female,teen_13_17,strength_pos,4,11.124625999238583,8.192866664312103,-2.7965527057426547,0.19878180394702236,0.0861105891271973,0.5648214896863961,7,10,,0.3478681569072891,False
ABIDE2_fd2,female,teen_13_17,strength_pos,5,6.703906246999494,9.754587560608273,7.3282098941888725,0.011847025545400366,0.12041893327863108,0.5209673454656962,7,10,,0.08292917881780257,False
ABIDE2_fd2,female,teen_13_17,strength_pos,6,12.173490327880497,13.09488881965478,-1.63533098328681,0.6367684927181286,0.21218159298262293,0.39116150147421436,7,10,,0.8405524676727091,False
ABIDE2_fd2,female,teen_13_17,strength_pos,7,13.365023244868267,13.873081886539092,0.4860157823918211,0.8763675557299367,0.48230645002872974,0.25472645343519285,7,10,,0.8763675557299367,False
ABIDE2_fd2,female,teen_13_17,z,1,-1.3594567648471303e-17,8.128418573148467e-17,4.256394394699938e-17,0.41638990106086,0.01007104136712138,0.7220967722494497,7,10,,0.728682326856505,False
ABIDE2_fd2,female,teen_13_17,z,2,-6.992963207054558e-17,-1.6485129759585656e-17,4.692872216025327e-17,0.5784949115267978,0.4242082069544666,0.30930608853717,7,10,,0.8098928761375168,False
ABIDE2_fd2,female,teen_13_17,z,3,6.564413915442393e-17,-5.859510407743882e-18,-4.644810613227693e-17,0.31214100738618594,0.7514791871672617,0.3671644283336908,7,10,,0.7283290172344339,False
ABIDE2_fd2,female,teen_13_17,z,4,4.780627553276344e-17,-2.460153293203472e-17,-7.890256166428091e-17,0.0013034232094538555,0.7508407552247237,0.7166208485029062,7,10,,0.009123962466176989,True
ABIDE2_fd2,female,teen_13_17,z,5,-1.586032892321652e-17,3.436404600030246e-17,-1.132880637372637e-18,0.9855670838175703,0.7022268950401587,0.23274339023306334,7,10,,0.9855670838175703,False
ABIDE2_fd2,female,teen_13_17,z,6,6.344131569286607e-18,9.71445146547016e-19,6.321473956539166e-17,0.12295020877220232,0.00613643429168893,0.7032002583352964,7,10,,0.43032573070270813,False
ABIDE2_fd2,female,teen_13_17,z,7,2.3371109687335888e-17,2.892984996859783e-17,-5.969409512309515e-18,0.9305669781468666,0.9386335795096629,0.0655517375384842,7,10,,0.9855670838175703,False
ABIDE2_fd2,female,teen_13_17,z_neg,1,0.0,0.0,0.0,,,,7,10,,1.0,False
ABIDE2_fd2,female,teen_13_17,z_neg,2,0.0,0.0,0.0,,,,7,10,,1.0,False
ABIDE2_fd2,female,teen_13_17,z_neg,3,0.0,0.0,0.0,,,,7,10,,1.0,False
ABIDE2_fd2,female,teen_13_17,z_neg,4,0.0,0.0,0.0,,,,7,10,,1.0,False
ABIDE2_fd2,female,teen_13_17,z_neg,5,0.0,-1.32169407693471e-18,-4.046002276330746e-18,0.04982961779870369,0.1631778616167382,0.44706632653061207,7,10,,0.1162691081969753,False
ABIDE2_fd2,female,teen_13_17,z_neg,6,0.0,-2.0354088784794537e-18,-6.23084350554935e-18,0.04982961779870367,0.1631778616167379,0.4470663265306122,7,10,,0.1162691081969753,False
ABIDE2_fd2,female,teen_13_17,z_neg,7,0.0,-1.2810265668751807e-18,-3.9215098985974935e-18,0.04982961779870367,0.16317786161673822,0.4470663265306122,7,10,,0.1162691081969753,False
ABIDE2_fd2,female,teen_13_17,z_pos,1,-1.3594567648471303e-17,8.128418573148467e-17,4.256394394699938e-17,0.41638990106086,0.01007104136712138,0.7220967722494497,7,10,,0.728682326856505,False
ABIDE2_fd2,female,teen_13_17,z_pos,2,-6.992963207054558e-17,-1.6485129759585656e-17,4.692872216025327e-17,0.5784949115267978,0.4242082069544666,0.30930608853717,7,10,,0.8098928761375168,False
ABIDE2_fd2,female,teen_13_17,z_pos,3,6.564413915442393e-17,-5.859510407743882e-18,-4.644810613227693e-17,0.31214100738618594,0.7514791871672617,0.3671644283336908,7,10,,0.7283290172344339,False
ABIDE2_fd2,female,teen_13_17,z_pos,4,4.780627553276344e-17,-2.3087592443909505e-17,-7.890256166428091e-17,0.0017764838599590136,0.7149994054144437,0.6933659111310615,7,10,,0.012435387019713097,True
ABIDE2_fd2,female,teen_13_17,z_pos,5,-1.586032892321652e-17,2.8548592061789737e-17,-1.8935290653227924e-17,0.7479416747803642,0.4721831361953649,0.30377744003696805,7,10,,0.86878200539172,False
ABIDE2_fd2,female,teen_13_17,z_pos,6,6.344131569286607e-18,3.932039878880766e-18,7.227778466437253e-17,0.07891667572792613,0.004590742415796586,0.7191752226680898,7,10,,0.2762083650477415,False
ABIDE2_fd2,female,teen_13_17,z_pos,7,2.3371109687335888e-17,2.722181454609759e-17,-1.1198089377106184e-17,0.86878200539172,0.9151642362430905,0.07795223079169666,7,10,,0.86878200539172,False
