scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE1_fd2,female,teen_13_17,PC,1,0.36641946174524087,0.3564650193895405,-0.004025718743542676,0.8503881654982054,0.0025608050496063756,0.47845346476873696,14,33,,0.8503881654982054,False
ABIDE1_fd2,female,teen_13_17,PC,2,0.4914929875450825,0.5297924843625715,0.039283716566518696,0.2816966184959107,0.9111388324956402,0.12430514385470848,14,33,,0.4466385849782789,False
ABIDE1_fd2,female,teen_13_17,PC,3,0.4249389639354938,0.3678808199594328,-0.07016265503888464,0.04049170813164984,0.042453676244973884,0.3939864470792275,14,33,,0.2834419569215489,False
ABIDE1_fd2,female,teen_13_17,PC,4,0.46097237822552317,0.4752757976522398,0.017733583513167995,0.6612623207855411,0.00314826047319075,0.470221062157099,14,33,,0.7714727075831314,False
ABIDE1_fd2,female,teen_13_17,PC,5,0.3710786038238919,0.4181205515711433,0.041214980496432255,0.2704618400116281,0.02083473755795627,0.4102740911210335,14,33,,0.4466385849782789,False
ABIDE1_fd2,female,teen_13_17,PC,6,0.4116830634314702,0.3749340676777184,-0.03348724938339966,0.31116893481340235,9.584519642328841e-06,0.6402046008923398,14,33,,0.4466385849782789,False
ABIDE1_fd2,female,teen_13_17,PC,7,0.4390907169739525,0.49195493332139734,0.04434676534518757,0.31902756069877064,0.10264889798245584,0.3307794410819307,14,33,,0.4466385849782789,False
ABIDE1_fd2,female,teen_13_17,PC_neg,1,0.02409688706162403,0.015053068319721962,-0.0021521218188911635,0.8974270870750637,0.38517298029378494,0.22177212817539327,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_neg,2,0.02686299666183176,0.018515137325854695,-0.00032371409805256364,0.9871994732914838,0.15070291655206366,0.2891733458922887,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_neg,3,0.022220146364374454,0.011182571156279663,-0.0071168014664350545,0.6877130374062141,0.5333429400162804,0.19210958207536555,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_neg,4,0.023290244678461528,0.010913553996421873,-0.006834924566706492,0.6689837200468866,0.33710803673610984,0.2387603323325127,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_neg,5,0.01146860043025166,0.008079842063667344,-0.0017388014967101896,0.8676295670582815,0.25613148827839827,0.25142081154594453,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_neg,6,0.0381847821512593,0.025989043822141972,-0.007573175649004774,0.7615071293303984,0.6091537366481166,0.17373569899626484,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_neg,7,0.015207468256874596,0.009986759799643453,-0.0019281221913440803,0.8555952804429053,0.010279079333872452,0.42550556945186724,14,33,,0.9871994732914838,False
ABIDE1_fd2,female,teen_13_17,PC_pos,1,0.3641102005466387,0.35335493764621145,-0.006259105215508716,0.7620540034269002,0.001223912342946398,0.5042163332676277,14,33,,0.7620540034269002,False
ABIDE1_fd2,female,teen_13_17,PC_pos,2,0.490719779395872,0.5269487187729814,0.035907414775347195,0.3231470887422072,0.9308875044927715,0.11466276048803681,14,33,,0.49518448638837365,False
ABIDE1_fd2,female,teen_13_17,PC_pos,3,0.4242809883822159,0.3666110241093484,-0.07136155056107865,0.037999040959272104,0.045315679510280024,0.3915332044197106,14,33,,0.26599328671490474,False
ABIDE1_fd2,female,teen_13_17,PC_pos,4,0.45996471485886137,0.4748992428403559,0.018220975804992465,0.6525737480004977,0.003151940633416307,0.4702774972373852,14,33,,0.761336039333914,False
ABIDE1_fd2,female,teen_13_17,PC_pos,5,0.36985133675328374,0.4175769435386951,0.04184338535203923,0.26197796864506345,0.020659130282965812,0.4112518020696282,14,33,,0.49518448638837365,False
ABIDE1_fd2,female,teen_13_17,PC_pos,6,0.40505275702899995,0.3638077012339764,-0.03895079607787928,0.2814273265932994,2.946711267814739e-05,0.6148537011823574,14,33,,0.49518448638837365,False
ABIDE1_fd2,female,teen_13_17,PC_pos,7,0.4386681290279481,0.4888664267859183,0.04171635769003567,0.35370320456312404,0.10669717955167131,0.3262155420630838,14,33,,0.49518448638837365,False
ABIDE1_fd2,female,teen_13_17,strength_neg,1,0.2473090012802238,0.24234110137960962,0.09699969384737084,0.5664279148173598,0.16930603588755389,0.2788505626079196,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_neg,2,0.24680396403585161,0.2527918480381821,0.12041846256054066,0.6336548977826929,0.0971310458311204,0.31341866836480403,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_neg,3,0.2149988489491599,0.19401042106175662,0.006790721832977211,0.9763187438530001,0.7158596744403409,0.14671846809333988,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_neg,4,0.26258673128627597,0.21190043313033652,-0.00671647129465729,0.9748328990210045,0.5193757289212827,0.18815041709037827,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_neg,5,0.10199026638651129,0.13757131733739886,0.0771707481152456,0.5406789956479497,0.17993528729619299,0.2760629800946498,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_neg,6,0.4537179967578576,0.41537330517005094,0.02554629318195249,0.939341130409438,0.43164566053586256,0.20593210938028983,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_neg,7,0.07583348392223825,0.11270754213456981,0.04909079799997413,0.46425687253717773,0.006475284484536677,0.4446689857291636,14,33,,0.9763187438530001,False
ABIDE1_fd2,female,teen_13_17,strength_pos,1,11.330594801130488,13.00161611449979,1.2699257120082184,0.4243596998202188,1.8704535551507437e-05,0.6245662399056188,14,33,,0.6582761563440113,False
ABIDE1_fd2,female,teen_13_17,strength_pos,2,15.692100722449167,15.679898800777668,-0.39426454886330164,0.818034904011633,0.018480228010411805,0.39768291972624237,14,33,,0.9543740546802386,False
ABIDE1_fd2,female,teen_13_17,strength_pos,3,13.384659953344435,10.720387107073659,-2.9135367516008293,0.03352221634118013,0.09416126416270636,0.36951370118033255,14,33,,0.11732775719413047,False
ABIDE1_fd2,female,teen_13_17,strength_pos,4,11.822147645411038,11.340954782836366,-0.06652665135303709,0.9680007536747277,0.00565467924200516,0.44783568266342677,14,33,,0.9680007536747277,False
ABIDE1_fd2,female,teen_13_17,strength_pos,5,13.388552647212455,16.30910936978917,2.922186523999587,0.1207889000778561,0.0028998958139864433,0.49289901409748393,14,33,,0.2818407668483309,False
ABIDE1_fd2,female,teen_13_17,strength_pos,6,10.827516539729372,7.763536223704681,-2.759863706594116,0.03159066744951458,0.005431721942660044,0.5008364527713155,14,33,,0.11732775719413047,False
ABIDE1_fd2,female,teen_13_17,strength_pos,7,9.433254722125676,10.743610971159749,1.1163795483149332,0.4701972545314366,0.6655228053754951,0.17282035534173534,14,33,,0.6582761563440113,False
ABIDE1_fd2,female,teen_13_17,z,1,5.071616806842492e-18,1.810273800723366e-17,1.2961387674413475e-17,0.48485252133275464,0.8666962417249093,0.1226128708433013,14,33,,0.9331412820550161,False
ABIDE1_fd2,female,teen_13_17,z,2,3.243437264797779e-17,3.9362452691255534e-18,-1.869629732541734e-17,0.4620599458035841,0.08919780389106155,0.3362300329286444,14,33,,0.9331412820550161,False
ABIDE1_fd2,female,teen_13_17,z,3,-1.0573552615477678e-18,1.106017634380364e-17,1.7208541161886185e-17,0.5332235897457235,0.8250963800386046,0.12620930435638522,14,33,,0.9331412820550161,False
ABIDE1_fd2,female,teen_13_17,z,4,-4.791141028888321e-18,-1.6585007777899474e-17,-5.4190849282563535e-18,0.8319202547649663,0.7868678696267437,0.13579561761230086,14,33,,0.9438705587425489,False
ABIDE1_fd2,female,teen_13_17,z,5,2.0338137304555665e-17,1.9518811274104766e-17,1.9092189016027413e-18,0.9438705587425489,0.22041787840421595,0.2606338068743048,14,33,,0.9438705587425489,False
ABIDE1_fd2,female,teen_13_17,z,6,6.62735172862976e-18,-1.686962258196666e-17,-1.9809969818072843e-17,0.3139072821273114,0.706540634602211,0.1800453396878361,14,33,,0.9331412820550161,False
ABIDE1_fd2,female,teen_13_17,z,7,-6.000727126083037e-18,-7.933919274326827e-18,-5.2278460142977625e-18,0.8629054909851347,0.9215680352888002,0.0930108662948207,14,33,,0.9438705587425489,False
ABIDE1_fd2,female,teen_13_17,z_neg,1,2.120857937406861e-18,6.533024845398208e-18,7.480259414218793e-18,0.1968033082484292,0.46956951020310356,0.20920438716242795,14,33,,0.45920771924633486,False
ABIDE1_fd2,female,teen_13_17,z_neg,2,5.233908544661453e-18,1.413011122250199e-18,-2.853558883151799e-18,0.4568201821183291,0.047830105594651506,0.36500234719845037,14,33,,0.5641355261914387,False
ABIDE1_fd2,female,teen_13_17,z_neg,3,1.5860328923216523e-18,6.167905692361981e-19,-1.5435917935177847e-18,0.4835447367355189,0.4013957015285286,0.21620673042375538,14,33,,0.5641355261914387,False
ABIDE1_fd2,female,teen_13_17,z_neg,4,-1.32169407693471e-18,1.9625154475697215e-18,2.7117153129366452e-18,0.44761957312349926,0.9250861712272194,0.11302382869332306,14,33,,0.5641355261914387,False
ABIDE1_fd2,female,teen_13_17,z_neg,5,6.562894726848216e-18,0.0,-6.214647295430404e-18,0.173963630929027,0.5427200072811402,0.22407394571900974,14,33,,0.45920771924633486,False
ABIDE1_fd2,female,teen_13_17,z_neg,6,1.1328806373726088e-18,1.3481279584734044e-17,1.221165862902677e-17,0.19192792458628155,0.258424116608927,0.2790394011927916,14,33,,0.45920771924633486,False
ABIDE1_fd2,female,teen_13_17,z_neg,7,0.0,0.0,0.0,,,,14,33,,1.0,False
ABIDE1_fd2,female,teen_13_17,z_pos,1,-5.0716168068424926e-18,1.0044036700934072e-17,1.0170439177020129e-17,0.5795626360734094,0.7590999511057224,0.15265036267142817,14,33,,0.9346708690066252,False
ABIDE1_fd2,female,teen_13_17,z_pos,2,2.339398516174437e-17,1.6821560979168848e-19,-1.5742613569172486e-17,0.5685784229062604,0.17172983980272807,0.28927486469808017,14,33,,0.9346708690066252,False
ABIDE1_fd2,female,teen_13_17,z_pos,3,2.907726969256361e-18,1.1845182522831529e-17,1.2661203175577048e-17,0.6469770923156309,0.899711762359994,0.1031501710786259,14,33,,0.9346708690066252,False
ABIDE1_fd2,female,teen_13_17,z_pos,4,8.260587980841945e-19,-1.5603750054114616e-17,-1.00081416116876e-17,0.6924353040763125,0.7739545308765463,0.14354731868971515,14,33,,0.9346708690066252,False
ABIDE1_fd2,female,teen_13_17,z_pos,5,2.4713400455787807e-17,1.9518811274104766e-17,-2.233879295350859e-18,0.9346708690066252,0.23618588005680696,0.2562306397174565,14,33,,0.9346708690066252,False
ABIDE1_fd2,female,teen_13_17,z_pos,6,1.3028127329784999e-18,-1.9849441955419464e-17,-2.1675391560818268e-17,0.28691807154130305,0.6153164375393023,0.19043894304107378,14,33,,0.9346708690066252,False
ABIDE1_fd2,female,teen_13_17,z_pos,7,-6.000727126083037e-18,-7.933919274326827e-18,-5.2278460142977625e-18,0.8629054909851347,0.9215680352888002,0.0930108662948207,14,33,,0.9346708690066252,False
