scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE2_fd2,male,adult_18_plus,strength_neg,7,0.12271977700293064,0.06820286015423,-0.006934931403252773,0.9033345049378008,5.395191096153836e-07,0.46430809795692163,40,31,,0.9033345049378008,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,1,9.11442493274808,10.293698983807717,-0.7529016577121175,0.711796755612019,0.005180778695901504,0.2525990307248549,40,31,,0.9571144346755154,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,2,15.221108438548717,16.566108897983856,-0.5702540235861355,0.7165903936831751,0.0029468634088551274,0.2741023548934247,40,31,,0.9571144346755154,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,3,9.107804350182414,10.022409628475868,1.3872000862969154,0.1615028294843377,7.97564758608785e-06,0.4125780986396588,40,31,,0.5652599031951819,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,4,7.859402615644714,11.295088515952884,1.376659836464499,0.15671553996365983,1.2632057750116867e-09,0.6161955168593873,40,31,,0.5652599031951819,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,5,9.715919270561566,8.125789831677157,-0.14900792241076455,0.908734225738923,3.329383638044824e-05,0.3894194171889286,40,31,,0.9571144346755154,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,6,13.785386881579957,11.61873452234012,-0.32412462201161996,0.8035180078967032,0.040485666742954445,0.230931220515309,40,31,,0.9571144346755154,False
ABIDE2_fd2,male,adult_18_plus,strength_pos,7,13.91875697082052,13.73966944336004,-0.07367199400168478,0.9571144346755154,0.03299239782057149,0.19067265991527038,40,31,,0.9571144346755154,False
ABIDE2_fd2,male,adult_18_plus,z,1,1.0408340855860841e-17,-8.185976218434331e-18,-4.358823142352293e-17,0.07204934192305715,0.7989469097291366,0.06105070009571467,40,31,,0.36884471820411,False
ABIDE2_fd2,male,adult_18_plus,z,2,-4.405146281419894e-18,3.166251881079075e-17,-8.2957511335761e-18,0.801099086904893,0.20802370062449077,0.1463268761783998,40,31,,0.9346156013890419,False
ABIDE2_fd2,male,adult_18_plus,z,3,1.4494578377050653e-17,8.008329165082894e-18,7.148748361769476e-18,0.7413546072680697,0.6551637166155801,0.06416123148259678,40,31,,0.9346156013890419,False
ABIDE2_fd2,male,adult_18_plus,z,4,-4.0135193148736125e-18,2.971286258742386e-17,3.2741150429334817e-17,0.1053842052011743,0.4052827930122233,0.15043697213481544,40,31,,0.36884471820411,False
ABIDE2_fd2,male,adult_18_plus,z,5,-1.434864132272245e-17,4.9670116117062475e-18,1.745055471179916e-17,0.3991751677514161,0.10163211855488496,0.16745782847046942,40,31,,0.9314087247533043,False
