scenario,sex,age_group,metric,module,mean_ASD,mean_CTL,beta_CTL_minus_ASD,p_DX,p_SITE,r2,n_ASD,n_CTL,note,p_DX_FDR,DX_FDR_significant
ABIDE1_fd2,male,child_0_9,PC,1,0.3680384149900793,0.3540045355812273,-0.005235152335584952,0.806057659142095,0.04209693168037035,0.22965016464497257,32,38,,0.8959675062909762,False
ABIDE1_fd2,male,child_0_9,PC,2,0.5392342593084402,0.5290525647084688,-0.008985595768147694,0.7246711603211061,0.20507305417433494,0.16169682016502607,32,38,,0.8959675062909762,False
ABIDE1_fd2,male,child_0_9,PC,3,0.4224086368578446,0.4367525586483817,0.021383595958748582,0.39636249987887046,0.04485631645108344,0.22615739670554957,32,38,,0.8959675062909762,False
ABIDE1_fd2,male,child_0_9,PC,4,0.49834053474426204,0.4957954715738577,-0.004750768199904694,0.8959675062909762,0.849678884191679,0.06286840615106926,32,38,,0.8959675062909762,False
ABIDE1_fd2,male,child_0_9,PC,5,0.4522772170398651,0.4649785927855588,0.019813593625315762,0.5137972886592225,0.06822649086696655,0.20871417093937805,32,38,,0.8959675062909762,False
ABIDE1_fd2,male,child_0_9,PC,6,0.3501603052234582,0.4214610942807113,0.07013286804438325,0.023430459732412798,0.08300396270748278,0.25988028120163165,32,38,,0.0820066090634448,False
ABIDE1_fd2,male,child_0_9,PC,7,0.5226681412375612,0.593820103695872,0.06113345220852764,0.021594972720334244,0.15673056214009162,0.25728871952171994,32,38,,0.0820066090634448,False
ABIDE1_fd2,male,child_0_9,PC_neg,1,0.017668336539113927,0.010581153906131074,-0.011260005862293893,0.2330558211737971,0.2359931257432721,0.16030806821257493,32,38,,0.81569537410829,False
ABIDE1_fd2,male,child_0_9,PC_neg,2,0.018692760027793097,0.01658910889507349,-0.006104169218306822,0.6919939463444251,0.42828398987547606,0.12039272062903317,32,38,,0.9005959949255232,False
ABIDE1_fd2,male,child_0_9,PC_neg,3,0.00988951821090996,0.011446611318859082,-0.0038067006687035054,0.6655595515059777,0.016792388107111075,0.25706390656773526,32,38,,0.9005959949255232,False
ABIDE1_fd2,male,child_0_9,PC_neg,4,0.016603773274001615,0.007912602283899629,-0.013870205293220961,0.17022871202093226,0.2983897009531451,0.1509052895325932,32,38,,0.81569537410829,False
ABIDE1_fd2,male,child_0_9,PC_neg,5,0.004419728426278343,0.01533614587167304,0.009785705247276864,0.4248189742405731,0.5493831763955781,0.11530955864752768,32,38,,0.9005959949255232,False
ABIDE1_fd2,male,child_0_9,PC_neg,6,0.016683686898391458,0.01598608361272453,-0.003293848241678555,0.771939424221877,0.572414356915628,0.1006444439337355,32,38,,0.9005959949255232,False
ABIDE1_fd2,male,child_0_9,PC_neg,7,0.009698911217175522,0.012240829320197672,-0.0005349369217159576,0.9586838454903461,0.5326222022814993,0.10669415611902078,32,38,,0.9586838454903461,False
ABIDE1_fd2,male,child_0_9,PC_pos,1,0.3635091097806689,0.35091155765050946,-0.0016394278520033031,0.9375978708069007,0.02243118112968926,0.2508137957337293,32,38,,0.9375978708069007,False
ABIDE1_fd2,male,child_0_9,PC_pos,2,0.5380302138376774,0.5276522967591304,-0.008758928657917862,0.7318339203845088,0.22840033590495806,0.1565820550632976,32,38,,0.9375978708069007,False
ABIDE1_fd2,male,child_0_9,PC_pos,3,0.42100144556154573,0.4348551346005812,0.021803992281262622,0.38827268169930074,0.05203757365451174,0.22043171246422122,32,38,,0.9059695906317018,False
ABIDE1_fd2,male,child_0_9,PC_pos,4,0.49607689138707894,0.4934165785609534,-0.003299808873646477,0.9274279342328696,0.8307530367388927,0.0658656657811224,32,38,,0.9375978708069007,False
ABIDE1_fd2,male,child_0_9,PC_pos,5,0.4517228480084847,0.46324358005496624,0.018446656689653652,0.5436672243270261,0.0710348322310915,0.2067809866700221,32,38,,0.9375978708069007,False
ABIDE1_fd2,male,child_0_9,PC_pos,6,0.3470459575752993,0.4176199901690342,0.07025829312608518,0.020604133672562155,0.06367264885967763,0.2699106835359443,32,38,,0.07577972547967445,False
ABIDE1_fd2,male,child_0_9,PC_pos,7,0.5212589574907546,0.5934205889079003,0.06202915930307029,0.02165135013704984,0.1616781967674932,0.2560241464548927,32,38,,0.07577972547967445,False
ABIDE1_fd2,male,child_0_9,strength_neg,1,0.16613088691130626,0.14668933151693359,-0.06356262274030114,0.526102469432009,0.2810515385035157,0.1444217565449213,32,38,,0.9238713912096207,False
ABIDE1_fd2,male,child_0_9,strength_neg,2,0.10862003751099109,0.21188916131069788,0.04588158713324275,0.7918897638939606,0.34250016192971044,0.13812545359743877,32,38,,0.9238713912096207,False
ABIDE1_fd2,male,child_0_9,strength_neg,3,0.11268234538535277,0.13755788803100585,-0.04666991041476605,0.6893453162579368,0.028059565134458647,0.2398044643825189,32,38,,0.9238713912096207,False
ABIDE1_fd2,male,child_0_9,strength_neg,4,0.1359160627083232,0.13419099635722342,-0.06602640508160343,0.4841161763197222,0.08666270520779759,0.19720159027895356,32,38,,0.9238713912096207,False
ABIDE1_fd2,male,child_0_9,strength_neg,5,0.03636861072275145,0.21638476313134072,0.1393847932299799,0.4839136962470949,0.7539812330004529,0.08964830650149824,32,38,,0.9238713912096207,False
ABIDE1_fd2,male,child_0_9,strength_neg,6,0.17622064910829066,0.16484100876894212,-0.046669376410527964,0.6839215016960274,0.5080666511839343,0.10920923260693771,32,38,,0.9238713912096207,False
ABIDE1_fd2,male,child_0_9,strength_neg,7,0.11910709512553044,0.17894416196005683,0.010605351695662332,0.952913233213956,0.7042670761179102,0.08524166730852312,32,38,,0.952913233213956,False
