stream,scenario,age_group,sex,metric,module,ados_col,model_key,iterate_all_modules,asd_only,require_ados_reliable,hit_in_dxonly_model,hit_in_dxsex_model,hit_in_any_original_model,n,pearson_r,pearson_p,spearman_rho,spearman_p,subject_csv,scatter_png,spearman_p_fdr_global,spearman_fdr_sig_global,spearman_p_fdr_by_scenario_sex,spearman_fdr_sig_by_scenario_sex,abs_spearman
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z_pos,7,ADOS_TOTAL,m1,True,True,False,False,False,False,37,0.20540993674541722,0.2226044215358494,0.262170294924591,0.11698729913346484,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_7/scatter.png,0.8369052796272071,False,0.9472094861012286,False,0.262170294924591
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Strength_pos,4,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.19119346026681014,0.256977696455108,-0.2620512888896729,0.11715964621812293,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_pos/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_pos/module_4/scatter.png,0.8369052796272071,False,0.9472094861012286,False,0.2620512888896729
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,female,PC_pos,2,ADOS_TOTAL,m1,True,True,False,False,False,False,6,-0.14161922823311907,0.7889913156821173,-0.2608969660436018,0.6175338174259972,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/PC_pos/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/PC_pos/module_2/scatter.png,0.9474491445439958,False,0.9433412364335674,False,0.2608969660436018
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,female,Strength_neg,3,ADOS_TOTAL,m1,True,True,False,False,False,False,6,0.26424045814304215,0.6128643461452615,0.2608969660436018,0.6175338174259972,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/female/Strength_neg/module_3/scatter.png,0.9474491445439958,False,0.9433412364335674,False,0.2608969660436018
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,PC_pos,2,ADOS_TOTAL,m1,True,True,False,False,False,False,10,0.2512119187596052,0.48385972682777334,0.2606060606060606,0.46708905438634024,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_pos/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_pos/module_2/scatter.png,0.8971307710718505,False,0.905937786055082,False,0.2606060606060606
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Strength_neg,3,ADOS_TOTAL,m1,True,True,False,False,False,False,66,-0.19076382879758494,0.12495850975541867,-0.25944459297291905,0.03541043937701292,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Strength_neg/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Strength_neg/module_3/scatter.png,0.8259424369896612,False,0.7990474329065368,False,0.25944459297291905
stratified_ados,OVERALL_ageSexMatched_fd-0.3,child_0_9,male,PC,7,ADOS_TOTAL,m1,True,True,False,False,True,True,33,0.2267049860459017,0.20454774065806672,0.2540860140932175,0.1536165188428918,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/PC/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/PC/module_7/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.2540860140932175
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,PC,6,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.17070827289059187,0.24089933786716028,0.25274329006768503,0.0797564691772981,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/PC/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/PC/module_6/scatter.png,0.8259424369896612,False,0.8282762711008357,False,0.25274329006768503
stratified_ados,OVERALL_ageSexMatched_fd-0.2,teen_13_17,male,Z_neg,4,ADOS_TOTAL,m1,True,True,False,False,False,False,59,0.23723221675017395,0.07042780563864662,0.2520439342568683,0.05413189318982155,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/male/Z_neg/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/teen_13_17/male/Z_neg/module_4/scatter.png,0.8259424369896612,False,0.9472094861012286,False,0.2520439342568683
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Z_pos,3,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.23110760561217616,0.11010889795494011,0.25095005772380324,0.081990094837269,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Z_pos/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Z_pos/module_3/scatter.png,0.8259424369896612,False,0.8282762711008357,False,0.25095005772380324
stratified_ados,OVERALL_ageSexMatched_fd-0.3,teen_13_17,male,Z,3,ADOS_TOTAL,m1,True,True,False,False,False,False,69,0.3081378693563191,0.009999963788102728,0.2506556714502734,0.03776893336307644,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/teen_13_17/male/Z/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/teen_13_17/male/Z/module_3/scatter.png,0.8259424369896612,False,0.7990474329065368,False,0.2506556714502734
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,male,Z_pos,3,ADOS_TOTAL,m1,True,True,False,False,False,False,66,0.27353264255887993,0.02626307849662426,0.25017646292018053,0.04276984481125388,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Z_pos/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/male/Z_pos/module_3/scatter.png,0.8259424369896612,False,0.7990474329065368,False,0.25017646292018053
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z,1,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.2758875959441972,0.09836874233323316,-0.24955565522327158,0.13633755200734554,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z/module_1/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.24955565522327158
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,PC_neg,5,ADOS_TOTAL,m1,True,True,False,False,False,False,10,-0.04796320049612054,0.8953215299649723,-0.24848484848484845,0.4887763045192432,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_neg/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_neg/module_5/scatter.png,0.9067154634559874,False,0.905937786055082,False,0.24848484848484845
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,Z_pos,8,ADOS_TOTAL,m1,True,True,False,False,False,False,10,0.2021798357324995,0.5753709981270444,0.24848484848484845,0.4887763045192432,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Z_pos/module_8/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Z_pos/module_8/scatter.png,0.9067154634559874,False,0.905937786055082,False,0.24848484848484845
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,Z_pos,4,ADOS_TOTAL,m1,True,True,False,False,False,False,10,0.36865074409612053,0.29452468876775395,0.24848484848484845,0.4887763045192432,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Z_pos/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Z_pos/module_4/scatter.png,0.9067154634559874,False,0.905937786055082,False,0.24848484848484845
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,Strength_neg,7,ADOS_TOTAL,m1,True,True,False,False,False,False,10,-0.16035846403783502,0.6580978947972836,-0.24848484848484845,0.4887763045192432,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Strength_neg/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Strength_neg/module_7/scatter.png,0.9067154634559874,False,0.905937786055082,False,0.24848484848484845
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,female,PC_neg,6,ADOS_TOTAL,m1,True,True,False,False,False,False,11,-0.05018164310556563,0.8835092208655876,-0.24545454545454545,0.4669223669820161,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/PC_neg/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/PC_neg/module_6/scatter.png,0.8971307710718505,False,0.7687148913179934,False,0.24545454545454545
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,female,Z_neg,8,ADOS_TOTAL,m1,True,True,False,False,False,False,11,0.24370261867819754,0.47020920556016904,0.24545454545454545,0.4669223669820161,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/Z_neg/module_8/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/Z_neg/module_8/scatter.png,0.8971307710718505,False,0.7687148913179934,False,0.24545454545454545
stratified_ados,OVERALL_ageSexMatched_fd-0.3,adult_18_plus,female,PC,2,ADOS_TOTAL,m1,True,True,False,False,False,False,11,0.24162214493690817,0.47412602245964985,0.24545454545454545,0.4669223669820161,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/PC/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/adult_18_plus/female/PC/module_2/scatter.png,0.8971307710718505,False,0.7687148913179934,False,0.24545454545454545
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z_neg,6,ADOS_TOTAL,m1,True,True,False,False,False,False,37,0.1862679008136431,0.2696667955784491,0.24360535347736617,0.14624421979762228,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_neg/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_neg/module_6/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.24360535347736617
stratified_ados,OVERALL_ageSexMatched_fd-0.2,child_0_9,male,PC_pos,7,ADOS_TOTAL,m1,True,True,False,False,False,False,23,-0.14115775450650903,0.5205836696304446,-0.24325158700018737,0.2633791212811142,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC_pos/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC_pos/module_7/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.24325158700018737
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Strength_pos,6,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.13723782210643506,0.4179538391244131,-0.24301032330277564,0.14726310925611924,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_pos/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_pos/module_6/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.24301032330277564
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,female,Z,1,ADOS_TOTAL,m1,True,True,False,False,False,False,8,-0.08880632680521125,0.834361536842525,-0.24098134635593993,0.5653480610254508,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/female/Z/module_1/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/female/Z/module_1/scatter.png,0.9191279008849561,False,0.8452534190081524,False,0.24098134635593993
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,male,Z_pos,7,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.2636677901743075,0.06716467012724536,0.24038281573890957,0.09616525709432776,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_pos/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/male/Z_pos/module_7/scatter.png,0.8259424369896612,False,0.9472094861012286,False,0.24038281573890957
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z,6,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.17607247095929107,0.29721747512921587,-0.23908312415047808,0.1541182534375374,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z/module_6/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.23908312415047808
stratified_ados,OVERALL_ageSexMatched_fd-0.3,child_0_9,male,Strength_neg,2,ADOS_TOTAL,m1,True,True,False,False,False,False,33,-0.18830161652075517,0.29398223605361484,-0.23906032953886777,0.18028824412121486,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Strength_neg/module_2/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/child_0_9/male/Strength_neg/module_2/scatter.png,0.8554819122024919,False,0.8490553466001397,False,0.23906032953886777
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Strength_neg,8,ADOS_TOTAL,m1,True,True,False,False,False,False,37,0.21009464011198148,0.2120020947852648,0.23884511208064194,0.15454104386597362,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_neg/module_8/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Strength_neg/module_8/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.23884511208064194
stratified_ados,OVERALL_ageSexMatched_fd-0.3,preteen_10_12,male,Strength_neg,7,ADOS_TOTAL,m1,True,True,False,False,False,False,49,0.299888953556724,0.03630617055001432,0.23757766795942745,0.10022971641384654,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/preteen_10_12/male/Strength_neg/module_7/scatter.png,0.8259424369896612,False,0.8490553466001397,False,0.23757766795942745
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,female,Z,3,ADOS_TOTAL,m1,True,True,False,False,False,False,7,-0.3685807094321515,0.41589996223212267,-0.23640271442232513,0.6097900468148635,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z/module_3/scatter.png,0.9442216113070959,False,0.9433412364335674,False,0.23640271442232513
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,female,Z_pos,5,ADOS_TOTAL,m1,True,True,False,False,False,False,7,0.33047899854114826,0.46909006716564083,0.23640271442232513,0.6097900468148635,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z_pos/module_5/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z_pos/module_5/scatter.png,0.9442216113070959,False,0.9433412364335674,False,0.23640271442232513
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,female,Z_neg,7,ADOS_TOTAL,m1,True,True,False,False,False,False,7,-0.24496090489361458,0.5965053034111423,-0.23640271442232513,0.6097900468148635,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z_neg/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/female/Z_neg/module_7/scatter.png,0.9442216113070959,False,0.9433412364335674,False,0.23640271442232513
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,PC_neg,6,ADOS_TOTAL,m1,True,True,False,False,False,False,10,-0.2376330530056931,0.508550591600204,-0.23636363636363633,0.5108853175152003,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_neg/module_6/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/PC_neg/module_6/scatter.png,0.9088984151339715,False,0.905937786055082,False,0.23636363636363633
stratified_ados,OVERALL_ageSexMatched_fd-0.2,adult_18_plus,female,Z,3,ADOS_TOTAL,m1,True,True,False,False,False,False,10,0.32718551961898007,0.3561038302609861,0.23636363636363633,0.5108853175152003,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Z/module_3/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/adult_18_plus/female/Z/module_3/scatter.png,0.9088984151339715,False,0.905937786055082,False,0.23636363636363633
stratified_ados,OVERALL_ageSexMatched_fd-0.2,child_0_9,male,PC_pos,8,ADOS_TOTAL,m1,True,True,False,False,False,False,23,0.251066428862143,0.24786445746629518,0.2357127981468758,0.278921079155992,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC_pos/module_8/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC_pos/module_8/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.2357127981468758
stratified_ados,OVERALL_ageSexMatched_fd-0.3,teen_13_17,male,PC_neg,7,ADOS_TOTAL,m1,True,True,False,False,False,False,69,-0.05942715207694893,0.6276409950515953,-0.23341208749511705,0.0535822405913192,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/teen_13_17/male/PC_neg/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.3/teen_13_17/male/PC_neg/module_7/scatter.png,0.8259424369896612,False,0.7990474329065368,False,0.23341208749511705
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z,7,ADOS_TOTAL,m1,True,True,False,False,False,False,37,0.2443441145226004,0.14498640538911006,0.23325182843949085,0.1647205616022353,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z/module_7/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z/module_7/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.23325182843949085
stratified_ados,OVERALL_ageSexMatched_fd-0.2,preteen_10_12,male,Z_pos,8,ADOS_TOTAL,m1,True,True,False,False,False,False,37,-0.18699218829343417,0.2677755818421522,-0.23313282240457273,0.16494226699288111,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_8/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/preteen_10_12/male/Z_pos/module_8/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.23313282240457273
stratified_ados,OVERALL_ageSexMatched_fd-0.2,child_0_9,male,PC,4,ADOS_TOTAL,m1,True,True,False,False,False,False,23,0.2734944926503196,0.2066861386259541,0.23269728260555114,0.2852962421765185,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC/module_4/subject_level_with_ados.csv,/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/results/qc/ados_correlations/stratified/OVERALL_ageSexMatched_fd-0.2/child_0_9/male/PC/module_4/scatter.png,0.8554819122024919,False,0.9472094861012286,False,0.23269728260555114
